0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,Label
-20.768717,24.470352,13.930377,12.538628,-46.62729,17.893831,-16.815577,11.264563,5.2563252,31.405468,19.109734,3.5127063,16.08159,18.972786,-16.144783,-25.558573,-4.3077974,-7.155871,15.712771,44.413174,-10.046824,-37.063023,20.191614,2.390765,22.823708,-4.4707665,3.0795488,-10.976937,7.370156,16.950703,-13.543339,-10.217174,-10.041075,26.542757,3.5373456,-1.0280774,-0.9759101,-39.8751,9.117527,-45.725998,-22.233183,-4.523541,-6.425236,9.055953,-39.33119,18.516142,-4.6423635,-33.600266,-0.22574371,0.84876627,-14.58195,-3.3676,-35.802074,3.913684,26.565504,2.7421231,-20.674854,-4.1421328,6.210504,11.109321,-3.52404,13.938149,55.644585,30.456312,2.9965508,12.094751,-8.09678,-11.573404,0.67402023,17.356758,-14.722375,-3.1136954,20.194252,27.356787,-20.369743,-6.7215996,-21.986284,41.228554,20.956095,-6.5129685,17.214905,17.895344,33.11832,-25.56272,-11.079151,-22.662642,2.9198713,35.686424,-16.482042,22.484339,-44.44361,-13.338727,-7.739408,15.434761,15.459736,16.981823,-2.0938282,42.953106,-20.49961,-9.87751,12.382778,-26.108522,-43.249645,-8.347938,13.137429,15.2162695,-43.75642,22.87347,-47.627895,-26.704668,9.647439,31.942383,-20.16043,16.549147,1.2972975,-15.42959,55.82363,5.355565,24.174477,7.453491,-37.01832,37.922504,16.619501,5.278903,-21.05716,-8.141801,-5.783159,-3.0735276,-7.251657,9.695879,6.8508267,-27.285822,9.278454,-21.18791,-12.566888,20.143396,32.10357,-5.556985,-2.7542913,-19.63121,12.0787525,-1.6380509,16.122942,-14.737684,-38.970375,18.052376,25.123001,-39.96251,-36.88056,-39.97206,30.133755,0.19586179,6.7602015,5.785721,5.342476,22.200874,46.52972,18.94885,-17.5373,-8.278825,7.8748956,-10.476539,27.493853,-3.3961053,16.852688,-11.753142,-36.211826,-11.911746,33.43264,5.8771486,24.837364,42.17063,-27.430933,-0.6651616,9.276052,-22.941782,18.516539,-24.460423,-8.081696,-15.043027,-21.598427,-2.7156172,9.813031,21.263512,-21.858164,12.795341,9.662815,-5.9213495,-1.901269,-19.471165,11.357636,24.887457,LuisG
26.83609,1.1391462,-9.560133,-12.267963,7.041327,-30.514551,37.30842,2.7253547,-16.887386,-37.24558,-33.049496,37.717216,56.941612,-0.7437561,-26.640547,49.029068,10.688987,-38.151306,-0.4437863,53.98002,-43.707397,-47.53968,-2.8794086,11.0338745,-31.8676,-24.145777,13.141539,-9.604478,6.322475,24.456337,16.554607,48.528667,-22.064106,16.66607,9.004276,-27.62973,5.089388,15.544012,10.773269,-39.503216,-38.77028,-22.805962,-34.920353,-17.000648,-27.414814,1.4322572,59.974937,-45.984325,-41.221855,4.7775326,22.06399,-13.1805105,-34.90887,43.803017,-14.732515,-19.43731,18.676725,48.734425,-1.6811548,-6.902577,-22.91333,-0.2677019,-12.074394,7.2928853,11.266356,-45.371956,-6.095816,-22.310793,-24.223045,11.442922,1.9239882,-15.559797,9.6254835,46.121796,-34.431465,-28.106283,-29.59924,31.190174,-22.373293,12.816113,-0.004291271,12.063575,3.8332856,-39.637764,38.43649,-8.152649,-6.5573444,26.733704,6.5540075,39.041702,-34.458996,13.1229315,-42.724545,-29.153723,-6.7576513,-6.434368,1.2772084,4.4535494,-17.791801,8.051326,8.825883,17.212152,-60.260307,13.808451,-20.00429,10.00073,6.509019,3.5686424,13.240847,18.87856,-7.467961,-29.53913,-16.296856,50.56459,12.022393,-2.1124907,4.909626,-10.725755,-17.185165,11.167731,-85.38183,6.5682063,6.5982504,-1.5881653,25.682049,3.087481,22.527554,-34.0928,13.460877,-36.448696,1.1420006,-6.331773,8.654697,24.409071,-9.801933,-23.65683,6.409263,24.277767,-37.070175,-23.237644,18.141,-31.015524,-5.794653,7.057109,-11.738084,-12.707516,19.17922,14.463678,15.253352,-1.8602405,9.6354475,19.744757,32.21619,-4.323232,-47.649,31.146746,13.332548,-9.746754,7.0743313,-19.87621,1.5012192,-19.242325,-2.980256,-11.745919,-25.890753,-66.243385,18.599703,-9.263913,15.64564,-3.9879596,-2.033913,2.5292246,-27.104504,12.971042,-41.45031,-16.300869,-11.158052,-21.194965,-2.5190206,0.05827778,0.1269413,-39.06687,-25.769934,14.147304,6.0763144,23.350145,13.9871855,24.572348,8.023321,20.344257,-49.94972,-28.307114,Marlon
-1.8869236,14.476588,22.728273,20.907467,-36.26153,-58.753098,21.072727,-14.409138,15.160857,-9.864772,-25.217113,22.686808,8.989859,-5.825124,34.53569,-23.650537,13.3738165,4.875578,-36.119705,-0.2811737,-14.17964,-39.349445,-26.65831,6.223016,56.379925,10.075433,1.3823881,17.878126,59.26904,-15.296654,-22.839981,9.041849,16.635036,-10.355931,10.910188,5.9664745,-3.7673626,-60.54883,-12.097442,-5.130819,4.62974,-2.491346,-43.636036,-18.6302,-7.0447755,-37.22422,-18.738255,6.4027314,25.20441,8.818091,-13.988082,-29.50101,0.9795858,-22.49264,35.27352,-28.711803,-18.705725,-4.0310636,-1.7532102,23.656357,-4.8092437,32.028194,25.79741,-5.190072,18.906862,4.102768,-9.744968,-16.911194,18.384565,11.506807,-34.659122,-24.860163,31.66967,-20.536022,16.117725,2.0192435,25.598528,14.473609,19.870846,25.375587,3.6129448,-24.147163,-19.209967,-9.417036,-28.125229,-32.33521,11.30783,44.019573,-28.780302,8.175997,20.376669,-12.022355,6.3107996,17.145378,5.6318164,-18.324787,-12.182018,0.6530007,-42.78394,-23.22351,16.411953,45.551834,-24.388416,0.83116305,-47.57032,16.105103,-7.208479,-20.246069,-29.285887,47.677097,-2.855991,-45.21538,-0.81966555,-41.177334,-44.309643,-36.876266,29.144629,6.4435444,21.740381,37.383217,-39.59633,-2.087876,30.342304,-6.2243795,21.04869,-5.194021,-15.953207,-18.042027,20.633865,39.234333,-18.543299,-15.474565,29.22972,16.85064,-36.281,23.807817,4.7183504,-35.138874,-17.712496,-32.75215,-4.9022913,-15.149039,-17.751143,12.011524,-34.826622,-32.60254,-31.056534,25.418972,45.086937,-17.04586,-6.5430684,0.54463905,3.9863336,7.888906,12.008999,48.72127,5.5259566,24.769253,20.936829,-3.041466,15.110416,-8.149169,21.418146,-4.244857,-1.1512841,-7.677395,53.11215,15.348449,-9.461641,52.06643,1.3945098,-19.297136,29.676327,-24.33167,-34.299652,4.500538,69.53359,-1.0886891,-3.3613563,0.540842,-3.684461,7.1361604,-20.342154,-11.273372,18.999508,-16.45998,20.849382,48.494408,19.25639,-10.14094,24.361921,-30.970005,Maria
17.527454,-10.687114,2.4404593,14.959223,7.9654055,-32.26182,48.611595,-1.8778684,-6.8500867,-11.572399,-7.5212803,22.0278,-23.691795,-19.803318,4.734085,64.13024,22.889635,-11.614868,-15.997252,4.765621,-19.9674,-4.0940933,6.895461,-19.655731,-34.800476,-17.379679,-15.308513,13.303571,-33.712074,8.95756,-0.42629078,17.453375,-20.231327,-4.962479,20.435846,-1.8588259,-1.6604193,46.70915,-19.49173,-14.614358,-6.723434,-37.316814,1.5370625,31.151752,-19.429644,21.28729,-48.472103,-2.8307486,-38.103996,-6.258588,-4.082028,-4.300122,-42.25968,22.870268,22.924648,-0.9617909,-18.008017,-0.15875582,45.938442,-53.866833,-39.5674,36.110435,44.03847,3.040182,3.7656746,2.2397225,-17.562378,5.0531487,11.8266115,-23.286674,9.112031,9.064532,5.598263,1.1930413,3.9058976,25.381716,-8.126494,-17.218824,5.690255,0.53266424,6.989059,6.0397873,31.352968,-49.826797,23.457283,-27.992247,13.559321,-24.677849,-25.513353,9.450968,-26.369854,-48.203835,-11.249684,24.781534,-17.309576,-35.698746,-16.221617,49.930374,-17.698746,20.977074,14.891484,29.14452,15.025251,-22.86038,22.71238,-13.197529,-12.229921,-14.386777,6.7675204,61.298893,24.236162,-29.572327,-16.886253,21.804926,11.442668,21.34574,26.958895,-3.5465968,13.108124,3.3667688,-38.845257,22.804152,-7.410127,9.478788,-8.149187,-49.03733,-5.7826257,5.3048143,-31.158464,-36.29248,-54.20412,19.710821,13.890621,33.485844,35.85735,-2.483865,41.68238,-33.814495,32.3608,4.8289795,4.154908,12.7491,29.737778,-8.319056,-17.197247,35.828724,20.073143,52.333023,23.26494,-18.280752,6.995547,25.248865,-2.9722369,-37.318672,-13.805989,-6.3050036,40.693836,26.542515,7.849749,25.47914,34.444244,-2.5667284,-18.364798,10.382083,25.474121,-2.7829216,24.495192,-47.26748,-48.43729,8.845393,0.88000435,-30.38967,14.457073,11.24141,22.632502,-15.54272,3.3995082,-16.636848,-13.652068,49.856304,38.3078,-35.665447,24.590965,21.033993,-7.592282,-11.176023,-27.302958,-25.657637,15.95697,4.412415,-3.6645625,-27.13275,Joan
-7.7258596,30.48738,6.5182843,-14.092108,-0.27081966,-7.636093,-15.061948,-15.616827,8.055329,-9.23682,7.1955824,-20.15871,29.157906,-13.394496,-28.494017,21.972227,-15.166176,-8.2328415,20.987097,10.822852,-33.90065,19.866081,-30.77122,-16.820946,-27.48914,-28.904175,-16.596085,-2.888015,12.236644,0.7835685,-13.63745,14.658191,-16.25035,-16.257896,27.658026,-26.871967,3.3599343,19.519777,6.2816834,-28.172539,-4.165461,-29.409992,-24.579168,-30.568733,1.3376149,18.415556,21.313082,-28.78794,6.0661736,-7.511996,7.102142,2.0549178,-20.251791,-14.028062,5.304976,-32.891285,-1.9953935,-6.3864894,17.602657,13.888318,-20.452032,17.626932,-10.929671,-22.814129,-8.922515,23.520975,22.044146,-1.4968297,32.093796,17.098787,-36.7603,-0.66566795,21.59533,-2.1523695,18.919436,18.391644,3.9151301,10.81914,28.990446,10.215907,20.705976,-13.918749,6.28459,6.438611,-8.338556,2.2538958,-10.080199,-2.9194422,3.6224122,29.972363,6.6331615,-8.4317,-11.16077,20.63141,22.33679,1.5100574,-12.415011,5.4800024,-11.424182,-22.507545,7.086079,-0.3529446,-18.554287,-40.284103,-11.138009,-7.8527503,0.09835504,5.7517443,7.5812774,30.194805,30.67745,0.99452204,19.470736,-15.069496,-8.8205805,-4.9144864,-26.132576,-9.079353,6.874109,-20.890503,-13.363526,0.5750803,-7.4920907,15.264618,-16.689684,22.388742,-1.0780827,2.2722414,16.749004,-0.8654814,10.73016,-18.80712,18.29228,45.58406,-6.9017773,6.295841,22.233837,1.1184862,-10.190513,-36.123863,-49.740105,15.103514,-16.076288,8.755931,0.23956995,32.11301,30.78275,5.160356,-17.743345,26.302135,5.819238,-10.853072,-5.4286127,5.7276454,-0.4577207,-4.2134466,30.614483,2.752241,-30.677137,-0.31982446,2.2893574,0.99358284,-25.609392,-2.3407412,9.048935,-18.663078,11.957778,4.12341,41.671925,1.4939269,6.72526,-16.803722,-26.001385,8.065578,7.2546673,1.9923223,-15.859645,-22.796694,3.639501,-1.888302,-16.892305,-5.9777875,23.175264,-18.889711,-4.9975667,-10.395697,29.186213,0.59115976,9.682972,-6.4585137,-9.945929,-3.203393,Didier
7.5526614,32.13928,23.37575,-6.4703336,38.270756,28.419315,14.554875,24.97636,-1.5714252,-7.673585,38.923527,-16.284166,5.405699,-42.077717,-6.835033,37.090324,5.0638666,4.7303796,13.19074,8.939358,-28.90431,-8.352301,-39.565296,16.067707,31.467289,30.95122,-15.315752,-15.7449465,32.72442,17.830559,-27.614822,-10.89006,-19.652687,9.150305,4.1405964,27.210512,22.074253,-21.14575,-7.258309,22.620937,-51.21519,-37.414482,13.477101,33.020687,7.709765,-59.916473,-11.814977,21.590649,5.114996,-36.40893,26.716352,2.6735659,-62.521038,19.113863,34.837315,-11.161064,7.9021363,-22.654839,23.07796,46.96133,43.310898,-16.289366,27.243666,-21.563118,10.529467,-7.1975293,11.189535,-33.017056,-0.5810819,2.0773387,0.24526393,34.49396,-19.053429,-7.6326284,-45.290817,23.718897,-13.722847,-2.7836661,48.022545,22.981096,28.892136,19.630848,-20.805107,11.152566,9.15887,42.33586,24.81551,53.447315,-43.212555,4.503751,9.273806,50.504597,21.239872,-22.324808,-16.716654,23.22912,-0.7119592,-12.624576,-8.919476,-3.9476125,20.72621,-53.165245,5.465852,-10.961565,-26.586983,6.7034917,-31.792053,-3.2322876,-32.16567,18.26067,10.668515,-38.168327,-2.5163581,33.08491,1.9069815,-1.2749381,12.6133585,13.837466,-3.1696472,-21.841621,-28.070297,7.197741,-54.630886,-18.044977,12.814292,-34.20184,14.402432,-15.256555,-1.0549865,16.169527,-51.717175,-30.076487,27.908394,11.248675,-39.12382,-14.265225,-18.27688,5.8743987,21.706526,-23.45531,1.9469805,13.498869,10.787489,22.529083,-9.521284,33.150936,30.12156,19.806427,-1.6221014,19.868177,35.145805,30.1918,-7.33207,-0.06700651,3.6082969,-0.40860182,8.187136,32.72362,-24.365398,-25.795252,68.95677,8.636424,21.094088,4.921788,-40.927055,-18.939453,49.870556,7.926049,-32.900936,10.062968,26.385296,4.4822803,33.687603,8.389078,37.055607,0.38364685,10.899926,-49.424194,20.892773,36.03504,2.7665582,40.892147,-25.949987,-42.54327,-19.833105,15.348866,1.3605025,-12.334,-47.93502,3.551185,12.158513,-3.7273066,Vanessa
26.493961,-39.771053,12.295229,31.119287,20.603252,-28.233091,-8.38554,-9.0039215,-23.293028,4.016896,24.054283,31.647884,-17.966646,-18.395092,-8.882841,33.052208,29.659521,-3.9975798,-24.156563,30.990326,-36.31771,-28.11691,-38.322308,18.389675,7.4326344,20.40044,37.2877,19.83145,7.099896,-15.889554,-75.1186,-6.611572,23.931921,-14.989902,-8.943409,-7.959903,9.302914,-9.901992,62.08987,-32.67959,-15.415026,-0.40773427,20.283726,17.704039,-38.11665,-61.466915,17.432173,53.01396,50.352318,-58.27878,-29.797308,-66.14687,22.263407,28.56234,-4.6469216,39.193027,-5.161884,37.10671,11.382528,-32.8623,-36.327435,-27.676722,31.495295,-2.9418244,5.0682735,-10.994595,-5.318905,-37.533474,28.540367,-42.966045,-18.17323,41.13724,14.14165,20.414955,-12.43213,-3.081971,21.245186,-41.133583,-10.705315,15.256054,20.954786,-6.7892375,7.737871,-7.64244,-11.895274,-30.415407,4.678216,35.259575,-7.9800005,-65.164696,-1.4627762,-15.87744,80.41497,-7.9110074,57.08109,11.923715,-61.735695,42.51225,-29.35392,5.047288,39.016685,-5.708505,-53.39969,-28.168684,-18.189629,3.001,9.125096,-11.448009,-12.006016,25.604076,-11.843155,-23.108046,-28.164864,-5.7334867,52.33442,3.319411,-11.430187,-7.354583,16.0559,-0.70109844,-29.979994,8.120905,-37.16996,29.168667,-14.651938,-18.40277,45.06683,-38.622784,14.529876,29.19523,-32.480286,-80.32663,19.358406,15.454599,43.032185,28.690496,1.7601048,-0.41812846,9.339841,-23.160147,-29.909494,5.5620446,-2.2269442,46.527485,-45.949078,27.007376,3.7492228,5.970053,-4.688628,-28.815475,-9.307343,-16.38503,-20.67854,-17.394365,-7.790277,71.756584,-2.1008122,27.050644,12.251618,-25.550406,22.835289,-5.343521,66.17959,22.989412,-18.052113,0.052645802,85.09681,-33.97951,-11.741588,-7.923253,36.297924,65.93174,18.776768,16.002405,-0.32217595,3.6711767,14.00409,-19.689222,37.66612,-4.4704494,-1.3308734,20.448172,6.244746,-20.070562,60.436523,-23.432814,7.05245,32.792747,23.956764,-12.854937,-13.683887,32.890232,Irma
6.353246,38.49808,8.237955,-30.931604,24.866497,-18.845943,-21.612345,-36.887123,33.988365,10.911987,-2.4572668,14.160282,9.522381,-8.825364,12.859178,26.383886,-42.770733,27.625078,3.6414397,18.468943,-22.390797,-25.830418,2.2915888,32.371056,4.0503564,-6.998288,7.8659134,-3.1962593,-14.02862,-31.079731,-20.013874,15.64246,63.337276,30.192415,-16.212416,35.76807,19.721275,-33.426857,10.006587,-24.74569,-29.083836,-0.7935461,-49.469967,-18.511276,9.947162,10.709812,13.459967,-20.73028,-39.39163,17.659578,27.706758,-11.571709,2.7652934,-8.510945,38.296238,16.728048,8.363488,-41.1805,-13.500354,-15.411424,39.25769,35.547977,19.771204,7.281355,-26.021408,-23.83268,49.219513,-4.481403,12.906523,-6.9844418,11.181279,-19.431337,-13.416976,-33.072468,6.945582,-63.657787,4.5309796,3.4617534,6.775358,5.3134246,16.165564,3.9815814,-2.252525,14.839477,45.34282,-21.707483,24.150866,29.30201,-26.753674,27.042963,13.000347,-34.716522,22.413557,38.2175,14.299702,-12.063407,-1.0633434,-3.537775,8.037878,-0.59576035,37.823586,-8.296172,25.57334,-28.49676,30.529343,6.768865,18.186705,-20.016907,-3.9883115,25.96786,-24.3358,-20.978308,-0.63173735,-5.36382,18.988045,-31.53688,-7.924835,26.02993,-26.365099,16.7653,-8.214935,-32.67544,-60.570908,-17.344122,-5.6623545,14.889743,3.2376301,-4.780301,3.1339383,-8.309814,-17.497738,-20.58986,3.9495797,9.9343605,-34.218117,8.932857,-23.391926,-15.595578,21.100222,-33.514103,-9.368459,-5.4911523,2.6469793,-31.502916,5.0221024,-9.524964,2.6172934,-15.829678,-30.083113,10.440883,-9.724747,8.305991,-0.77926844,41.222286,-46.753395,-12.42665,13.430471,24.569252,-25.301365,31.246714,-13.424544,-14.753702,35.015766,30.753706,48.691895,59.74255,-9.900942,15.857674,-71.63671,-1.4108156,6.53943,-23.030905,-7.5262966,15.648956,-22.652987,-23.386679,21.934557,-9.3871975,7.5087137,-11.628943,20.554716,3.6109724,6.1859446,-5.116823,-11.567608,8.066852,-4.760173,10.076254,49.41983,15.135159,-21.039253,22.12911,Yosira
1.4779055,-4.752403,-2.6237154,-34.691772,42.484688,15.235839,24.44655,-16.430237,-24.160799,-17.462393,39.148064,-27.42886,-18.594526,-5.222885,16.970753,24.609072,-20.468925,-10.244984,24.996836,45.504448,7.8367467,0.75129074,-24.903748,14.055316,17.130733,-8.564216,12.295509,13.034908,46.70777,21.947342,-18.284424,22.536903,-18.007965,22.279402,-16.106379,25.048094,14.660201,3.9534934,-20.162066,-2.257502,-87.067924,-26.80569,-3.082947,-26.637737,-5.168458,-0.24722907,14.172347,-4.115806,-6.076261,-20.251959,-10.470374,-9.347115,-42.161057,-12.646578,15.325939,-36.909496,-12.459218,-44.066914,10.466214,30.911701,38.154408,3.716725,12.151654,-15.146563,-13.660073,-17.490881,10.243843,-25.152111,-9.456251,3.97315,-3.9460146,20.579681,6.7435102,-12.37627,1.7963835,16.636543,-3.4874678,-10.037473,29.871851,35.6268,36.641853,-42.403442,-3.0622957,0.75586635,16.832096,6.5666595,-10.183479,-8.301074,-43.316063,1.8135356,-29.554207,45.390335,5.900496,22.052994,-2.7309296,14.782823,-4.445859,-17.528103,-12.094909,-21.372284,-6.72444,-27.415436,13.814705,-22.936838,-25.206429,13.742328,-17.272434,5.464646,1.1218606,46.33805,19.773718,-30.55055,2.6472905,12.145596,-18.444252,-24.079739,6.4992466,29.7022,33.34259,-10.06458,-20.560526,28.305296,-26.694878,-18.684423,31.9599,-52.474094,38.04791,-6.8042517,3.4407387,-33.91981,-15.888826,7.2783704,19.093555,19.202791,-33.64693,-33.021217,31.848417,-0.21117161,43.749023,-11.196944,3.2221603,37.281097,-9.822649,5.282229,-28.349054,30.869707,-33.41574,29.924282,23.28604,11.544696,7.8622994,27.946886,17.955963,-19.93365,-8.735987,18.082033,23.760015,-13.06189,-13.396397,-16.723036,41.746277,-54.859074,17.138521,-23.367594,-33.251457,-24.679138,52.44139,14.277187,-26.3063,-25.661545,15.712668,14.290121,-6.039803,33.16615,58.804276,-11.757081,42.87836,-26.062567,-3.4457638,35.511738,-2.046015,5.074434,1.0328277,-38.97286,7.4367905,11.100731,29.065924,19.830187,-37.289005,-20.017714,-3.2948682,-18.153025,Vanessa
33.111156,-37.281303,4.355851,17.281199,-39.377247,6.881701,51.936203,40.715763,-17.028734,-6.9862866,3.733048,41.987038,-14.211323,-8.000101,-21.007454,-29.133905,-14.282986,22.931978,-12.621537,31.62379,-30.59056,-16.70654,7.5952196,16.298939,-8.619421,-11.136436,10.847261,-21.661812,31.823395,-0.22566925,-61.57935,17.50992,-22.551651,48.86646,-18.62744,-10.367873,16.666515,-20.652992,-15.857426,-52.03305,0.7668979,4.5139627,-12.90391,12.144609,-42.173115,-8.343388,20.066687,-19.476625,-7.3242292,-35.9175,-7.0370207,-10.914567,27.834616,18.124252,2.6494167,-1.7517875,-24.618246,-23.168806,2.9503253,-24.964169,-1.4501587,9.378193,64.06261,-19.414265,-5.840652,-13.49888,-14.766089,-20.01521,21.947252,-28.483257,18.007257,-7.5539594,-0.78684044,-11.422962,-53.79498,-11.403183,25.81665,29.893536,-4.2359643,-7.933966,10.047769,1.6684316,5.9181576,-27.227806,21.849174,9.39082,47.425182,39.451176,-40.101166,-2.4560175,17.522886,-25.171043,17.005945,5.6159916,22.59294,14.650541,1.6029011,-3.4260325,-13.3046875,-28.113602,18.066872,-1.0028081,21.265232,29.744955,-14.678409,-0.37282556,41.812714,-18.75586,-44.539238,-14.976611,-33.35918,-8.183699,-5.814969,11.4821615,12.674724,-38.196175,57.13495,10.953017,7.3766284,16.122913,3.70661,24.266567,0.66008055,12.655113,-21.267265,-22.205992,19.749628,-40.260876,-11.064931,-25.330923,-21.909866,-25.384932,4.373822,-12.425122,-3.5982573,-3.104213,8.405323,-38.231693,22.352337,-40.521564,8.30385,-17.598486,21.245909,-10.435038,17.073086,-3.210347,-31.7785,-41.056168,8.292957,2.4242673,9.793406,37.603607,0.62029964,2.7541656,-45.557297,35.828724,-17.817762,-27.009687,-11.887368,5.0972495,-50.83258,-6.7756066,22.238417,21.849413,48.605465,33.67122,-4.6132736,-11.359396,-3.312042,-12.063819,-16.11049,0.87802094,1.9353123,-26.655281,-19.061403,-11.274785,-34.111347,1.1291983,2.5661283,74.09461,-41.76767,-23.30298,-17.935957,7.307287,7.6917615,12.1322,-1.1566517,-11.033008,-9.663715,-43.835815,-34.822727,-37.547188,Daniel2
-27.412062,34.928818,-12.290337,-47.749275,-38.86945,-27.25834,16.798077,-17.225525,-17.700815,42.203514,5.7035146,-20.116226,23.329899,17.43847,26.747612,12.928518,-24.84381,-15.335769,-29.421331,22.78275,4.1172466,-48.73654,3.466231,-11.241498,59.86009,1.1739268,37.286964,-7.9933615,-23.55017,9.652584,-19.983284,18.209421,31.248245,0.9936321,8.465114,34.204758,16.332432,-19.057028,32.1395,11.489047,-37.597935,-2.7663684,12.277224,13.668761,-31.601463,7.2188554,-14.221737,44.84868,19.21756,-8.384758,16.062748,7.3985343,-0.4171303,-48.02753,28.003325,7.950114,13.552083,-21.536955,-5.6712174,-35.595486,-16.66701,21.464811,48.161396,23.539145,35.517296,-10.029173,8.960007,-13.809676,14.082206,-10.594929,9.646625,0.42116553,-11.190723,-3.2029734,-21.88809,13.628194,-5.1310606,-17.94051,28.296572,-28.557966,28.832756,19.048223,20.246508,-33.62618,35.93497,-59.804596,25.398216,-41.651974,-5.8118315,29.308615,37.402813,-31.356733,-25.260878,18.698881,26.684856,6.108383,7.798784,20.583054,8.435577,3.3100007,33.291553,68.04391,43.96142,15.038038,-7.602222,25.584648,-9.49168,-36.13632,-27.897215,34.36799,-42.043854,-16.408833,2.0507238,-19.959457,-32.45493,-9.883596,19.63497,-39.993946,27.674076,5.377392,-15.3283,-12.255688,-24.699108,-26.087614,0.23641782,6.866491,-27.100504,4.087824,29.758741,-13.127371,8.628679,36.080433,-7.289707,23.306536,-26.152443,6.387026,15.0070095,9.757159,10.957432,-2.7483456,9.218387,1.9080178,-3.6428876,-15.526819,16.543413,54.18202,-9.0778885,22.77185,7.33173,2.5572,26.7611,-17.909678,-11.925067,39.04126,0.30139357,1.5042281,-1.586045,-13.273677,41.901794,-5.5855117,-11.065438,-12.474258,-15.850722,8.882687,27.57418,-25.459515,-3.1445327,24.04189,-3.4214294,-4.7692003,-0.3812013,5.9411583,6.849091,-46.246056,-16.48463,-28.688742,26.823336,26.12177,-42.317215,-0.76146656,-15.664926,-8.086969,-11.969936,9.478011,36.796623,-1.205066,17.695618,-30.04425,16.278713,-6.2556453,-3.0115287,7.010574,RamosBetancourt
10.619394,37.704388,13.487262,28.91733,-35.922947,-1.7416245,38.49421,34.129124,-23.751968,0.9157816,-17.808487,50.440937,6.173971,-30.904324,-18.137161,14.033744,-39.32731,-43.78691,27.136883,35.680077,-36.144165,-20.608818,27.689756,1.9531009,-17.779215,-17.687365,35.177933,-18.837639,-7.3111258,17.723635,-39.07843,5.26296,-1.548383,14.777335,15.758806,27.933935,-18.324858,-18.403515,1.984637,-24.944912,-4.354316,19.478413,6.0210257,-22.495441,-11.462616,-43.746834,-1.8200359,-54.998634,-56.77027,5.8109646,-3.9070506,-22.25171,-10.455127,-6.476018,-7.88839,18.933031,3.8494334,15.568463,18.719782,-18.65561,15.324206,44.33288,12.934517,-19.21803,-19.201462,-23.036512,38.256325,14.571102,-18.057508,19.168804,16.532223,5.320278,36.208454,-20.068232,59.19507,14.053152,-9.979861,-7.54926,11.433022,1.3093543,-23.399393,-9.504513,19.182573,0.2717889,46.531387,-20.565569,30.095629,20.150454,-30.631002,19.201174,17.810097,-3.0692372,2.168275,-2.9303436,-30.119518,33.28882,40.794487,-16.29495,-9.045876,-13.726709,25.37532,-15.4058275,2.6506658,14.680294,29.245667,5.1044774,-5.2800403,16.472786,-31.833529,45.251236,-51.526676,33.128426,-40.329376,2.8440719,-14.245005,-9.351581,-4.22246,5.039696,-13.250471,-1.7250175,-10.063269,13.837928,39.84241,-12.992224,-15.942646,39.045746,5.449495,-4.9505115,-24.125734,2.1221366,-33.210968,-33.12667,-10.349829,-30.64933,-13.802166,-7.479,8.255602,14.84244,9.329717,23.651285,-6.6691937,-23.062603,5.4772167,-13.738263,-14.88187,-6.7613435,3.2756426,-2.6902995,15.460478,19.542763,-40.401237,14.254535,13.380707,39.67529,25.051226,18.687971,20.518724,7.156031,-0.65805304,-21.470732,20.82423,42.03812,18.418207,-25.320162,6.893382,-3.8646646,-41.626537,-38.024166,-14.378308,2.6854084,15.110102,-26.370901,-2.0236824,27.992792,6.971501,14.70949,-3.2260125,-15.758597,4.5947533,-34.143696,29.907492,9.123339,-28.228922,51.818165,-27.71887,22.374435,-9.213333,3.2546935,9.5811825,22.408577,-16.722689,-7.754397,Francisco
