MFCC_1_mean,MFCC_2_mean,MFCC_3_mean,MFCC_4_mean,MFCC_5_mean,MFCC_6_mean,MFCC_7_mean,MFCC_8_mean,MFCC_9_mean,MFCC_10_mean,MFCC_11_mean,MFCC_12_mean,MFCC_13_mean,MFCC_1_std,MFCC_2_std,MFCC_3_std,MFCC_4_std,MFCC_5_std,MFCC_6_std,MFCC_7_std,MFCC_8_std,MFCC_9_std,MFCC_10_std,MFCC_11_std,MFCC_12_std,MFCC_13_std,Mel_1_mean,Mel_2_mean,Mel_3_mean,Mel_4_mean,Mel_5_mean,Mel_6_mean,Mel_7_mean,Mel_8_mean,Mel_9_mean,Mel_10_mean,Mel_11_mean,Mel_12_mean,Mel_13_mean,Mel_14_mean,Mel_15_mean,Mel_16_mean,Mel_17_mean,Mel_18_mean,Mel_19_mean,Mel_20_mean,Mel_21_mean,Mel_22_mean,Mel_23_mean,Mel_24_mean,Mel_25_mean,Mel_26_mean,Mel_27_mean,Mel_28_mean,Mel_29_mean,Mel_30_mean,Mel_31_mean,Mel_32_mean,Mel_33_mean,Mel_34_mean,Mel_35_mean,Mel_36_mean,Mel_37_mean,Mel_38_mean,Mel_39_mean,Mel_40_mean,Mel_1_std,Mel_2_std,Mel_3_std,Mel_4_std,Mel_5_std,Mel_6_std,Mel_7_std,Mel_8_std,Mel_9_std,Mel_10_std,Mel_11_std,Mel_12_std,Mel_13_std,Mel_14_std,Mel_15_std,Mel_16_std,Mel_17_std,Mel_18_std,Mel_19_std,Mel_20_std,Mel_21_std,Mel_22_std,Mel_23_std,Mel_24_std,Mel_25_std,Mel_26_std,Mel_27_std,Mel_28_std,Mel_29_std,Mel_30_std,Mel_31_std,Mel_32_std,Mel_33_std,Mel_34_std,Mel_35_std,Mel_36_std,Mel_37_std,Mel_38_std,Mel_39_std,Mel_40_std,Chroma_1_mean,Chroma_2_mean,Chroma_3_mean,Chroma_4_mean,Chroma_5_mean,Chroma_6_mean,Chroma_7_mean,Chroma_8_mean,Chroma_9_mean,Chroma_10_mean,Chroma_11_mean,Chroma_12_mean,Chroma_1_std,Chroma_2_std,Chroma_3_std,Chroma_4_std,Chroma_5_std,Chroma_6_std,Chroma_7_std,Chroma_8_std,Chroma_9_std,Chroma_10_std,Chroma_11_std,Chroma_12_std,Label
-236.41443,63.331726,-9.479893,31.920265,-30.138456,-29.727531,-18.669573,-8.399176,2.558524,-11.229811,-14.559644,3.119475,-10.217638,164.33614,28.215422,38.967056,20.595566,31.118925,21.620342,12.838286,10.951745,13.491134,10.335995,11.222322,8.256421,6.99056,0.013602988,1.0585873,16.395214,7.90364,3.1705337,8.577863,42.92343,27.281952,10.860592,7.8508234,9.454334,4.1955223,1.018087,0.37601978,0.24374472,0.112566285,0.08422845,0.08886637,0.17139322,0.675957,1.5651972,1.312511,0.76478815,0.5067319,0.60303247,0.44654715,0.4714916,0.7707254,1.1403373,0.39466283,0.2256975,0.12203012,0.06879295,0.012794413,0.0061579808,0.0038870194,0.0068193064,0.0045466935,0.004377969,0.002877121,0.032615308,1.7570795,29.167038,12.884018,9.421864,15.506883,82.75645,62.11226,37.26642,14.371805,23.328323,13.214676,3.267964,0.8183462,0.5918429,0.30578333,0.2854902,0.28180897,0.5716064,2.2535863,4.9145155,2.5955062,1.2232256,0.81737524,1.0577167,0.92108023,0.8506768,1.0998578,1.7574816,0.63702476,0.4367641,0.19976127,0.11783698,0.018296802,0.015377733,0.006475633,0.009163884,0.005794676,0.0067798933,0.00403813,0.39637193,0.37726128,0.30794746,0.2483496,0.29248792,0.3035022,0.2811066,0.36454555,0.40846777,0.40457857,0.47264847,0.42409146,0.33904627,0.33836383,0.31492886,0.2888527,0.33661488,0.33025673,0.26598236,0.31496218,0.35012713,0.34282708,0.38330477,0.36162832,Ariana
-231.2272,82.920685,1.3080411,49.536,-24.501604,-25.461538,-17.592857,-6.546705,4.323132,-11.720317,-8.36319,4.164611,-4.209524,132.0586,28.927744,42.362633,29.136475,32.135372,22.978868,13.632159,9.902399,18.728899,10.639792,9.63365,10.147111,7.770734,0.046900705,7.6945095,14.56445,5.5345454,13.005362,4.8902903,28.091091,8.702709,28.39948,14.113298,1.8600295,2.3686101,0.19787653,0.27915305,0.24493039,0.04106718,0.032884397,0.039603118,0.14465633,0.43856817,0.8281984,0.719427,0.77306235,0.4589401,0.33904624,0.26965022,0.43138292,0.8251313,0.779081,0.6524086,0.17719275,0.069212876,0.05724703,0.011498177,0.0013897007,0.0012316856,0.0021473349,0.0020927608,0.0028935946,0.0016733004,0.040789533,7.7097726,21.231573,7.426633,16.022717,7.407655,59.630272,19.834843,63.30969,37.254356,7.5827684,8.535936,0.6941322,0.5454524,0.5767793,0.12788711,0.073763,0.12528448,0.45318958,1.4178612,2.213322,1.180038,1.2871002,0.75930005,0.750677,0.51020056,0.78194755,1.3331629,1.1991253,1.5745295,0.38635352,0.114225246,0.077825695,0.015750391,0.0017892639,0.0018454051,0.003416203,0.0031073538,0.004529624,0.002822833,0.38898814,0.27059934,0.18605529,0.3122953,0.4785599,0.46356475,0.26124975,0.33681235,0.3391057,0.29623464,0.19698289,0.27094907,0.36044973,0.29150876,0.26628175,0.34173033,0.34992883,0.36059198,0.21818484,0.33937973,0.3144462,0.3233298,0.22230588,0.27564242,Ariana
-237.20648,64.55367,-2.5004466,18.868893,-27.832117,-31.006687,-24.189966,-6.5249724,-1.3951802,-13.5420475,-15.198555,-2.1945772,-5.8103914,135.61403,36.711384,36.252087,24.037252,28.537521,26.24165,16.422962,12.132289,18.943348,8.976484,12.357361,11.443263,9.958385,0.05167078,1.0937362,2.3180132,19.679754,47.888386,22.68147,12.354729,33.027973,55.481567,12.471906,23.171469,14.5843315,5.4155145,1.363055,0.14056742,0.21075134,0.15084118,0.07371541,0.3031376,1.537856,1.1309125,0.9431372,1.7336802,0.46432734,0.2696435,0.26097304,0.21799771,0.3236671,0.37890568,0.17449796,0.06386637,0.08691827,0.11203361,0.027169527,0.00993338,0.0058058267,0.007416276,0.0056464444,0.010588366,0.007170034,0.1399874,2.1863043,4.996225,46.50551,127.71105,48.559162,42.24853,111.76291,213.49387,34.560604,57.70028,52.97784,28.11193,6.4105434,0.44806254,0.69826186,0.6115966,0.25407526,1.4721525,6.5294547,3.8073156,2.2787006,3.4075956,0.9141966,0.5917667,0.6954824,0.5986276,0.7288088,0.79690367,0.39347002,0.16353148,0.2525647,0.3236646,0.054104283,0.02024482,0.0098923,0.011155826,0.007568228,0.01804506,0.012351928,0.29875523,0.33458948,0.34745538,0.35245532,0.35549912,0.38348216,0.3734914,0.34042525,0.4367154,0.39548692,0.31679517,0.28953594,0.30173254,0.37351924,0.3640765,0.34414446,0.32807958,0.34451494,0.34014222,0.2821702,0.3543421,0.3220763,0.30088815,0.28617495,Ariana
-231.91902,96.20204,9.577693,47.600163,-15.011829,-19.398312,-14.518378,-7.864338,14.582436,-7.3341208,-3.4186409,8.623915,-5.1414776,116.570114,24.3459,44.418026,29.629805,29.687572,21.199411,13.89584,10.491792,19.15866,9.2745495,11.02164,8.817499,7.109115,0.51461273,12.386925,11.075824,5.610243,30.05393,3.0303786,48.307487,56.77556,19.599073,21.451483,1.0084491,0.42726633,0.1135241,0.20671843,0.09158123,0.057811096,0.02787674,0.027323581,0.086292975,0.32426164,0.60089666,0.7431245,0.5964382,0.4137759,0.17089704,0.10418156,0.15046659,0.4711721,0.35806084,0.108856715,0.08425913,0.07654963,0.045414064,0.007383751,0.0005609477,0.0008688079,0.0012790802,0.0020362276,0.0034357526,0.0018436156,0.3383736,11.547243,13.805767,7.4924884,41.61295,7.9662895,90.44379,174.24648,52.87254,47.114853,2.1890132,0.7875297,0.1918552,0.44424823,0.15408212,0.112530194,0.042316373,0.04899122,0.15852013,0.5904329,1.3523115,1.5267937,1.1396585,0.81104046,0.30908966,0.1987394,0.25372398,0.8523287,0.5633619,0.15679258,0.117117114,0.12266484,0.11019634,0.021266013,0.0009423419,0.002214743,0.0025986524,0.00527684,0.008620212,0.005463513,0.41246888,0.3823019,0.28181592,0.2811067,0.518639,0.53966486,0.290835,0.14129072,0.16042681,0.13576326,0.1459247,0.25212184,0.28286058,0.36206454,0.35483107,0.2983971,0.39450493,0.31753826,0.30364117,0.18883151,0.24026896,0.17544681,0.15655172,0.19632332,Ariana
-183.53227,106.57538,19.140541,39.39834,-7.003565,-26.66167,-13.184975,-15.547495,-1.9140184,-10.6375,5.674152,-15.403241,-1.8650967,39.673576,45.157627,39.354958,26.731092,19.431667,17.93673,10.095178,8.3873005,19.292936,7.223272,13.496444,5.108114,5.5831237,0.36411303,17.507671,102.321495,62.781628,27.135809,28.661562,94.89757,44.57046,1.5982664,12.288136,11.117651,0.048760623,0.13783185,0.2924838,0.06520271,0.041007895,0.09616502,0.07324845,0.3881214,0.28556448,0.089561485,0.1369422,0.20934565,0.41344824,0.23871584,0.16805176,0.16001786,0.11036825,0.02548949,0.010895669,0.008512122,0.01405613,0.02466191,0.0060322797,0.0043945163,0.0055108326,0.005445961,0.005440391,0.089231506,0.2369076,0.36278105,25.14321,87.125786,84.7341,47.213802,57.24442,186.2144,83.68661,3.1330304,22.399124,27.040516,0.06315944,0.29386723,0.59968853,0.14554124,0.082467146,0.22224659,0.12978515,0.9030413,0.5247426,0.16506964,0.25571573,0.38420638,0.7950175,0.3756447,0.2612272,0.21323128,0.16445357,0.035896484,0.012366943,0.00914486,0.017414432,0.03228963,0.009005475,0.00792644,0.0100151375,0.012823441,0.011187721,0.21393423,0.545183,0.47272342,0.32114634,0.18438132,0.04729166,0.025379952,0.04188146,0.19085614,0.46722865,0.33222857,0.12076986,0.13533975,0.3012348,0.44372612,0.33238208,0.25709075,0.064443156,0.037168026,0.048673376,0.22564653,0.38563618,0.4053542,0.20702165,0.17989084,0.35557732,Camila
-180.15424,68.084236,22.4967,13.222711,-21.309128,-22.74302,-15.636465,-7.6209188,-9.096431,-1.0788854,-10.035742,-2.4236553,-5.4951305,25.022354,14.432356,16.16672,13.706624,14.911269,13.449022,6.4342594,8.886599,9.787646,8.940019,5.8923235,3.8233783,6.0088515,0.1600819,0.26443654,13.226285,20.30429,2.9159489,8.417855,9.120298,28.462393,12.7719345,0.34203818,1.4284878,1.9920055,0.35237002,0.016122201,0.06324669,0.078128405,0.015548933,0.01736645,0.040991724,0.026072044,0.065894425,0.043979395,0.02853176,0.047618728,0.059576113,0.08104703,0.055315837,0.029548557,0.03730009,0.030991621,0.010605266,0.007863246,0.007579068,0.009624675,0.011395107,0.0066100922,0.0072234934,0.007576328,0.0073390338,0.005025714,0.25486833,0.89817834,17.694067,24.352818,4.2606564,18.792881,21.473234,52.050365,31.180689,0.5281841,3.4543493,2.8126328,0.6552541,0.015181207,0.12653893,0.120655805,0.020660749,0.022015318,0.085682884,0.033641428,0.11632543,0.05418414,0.037059657,0.08530392,0.09278921,0.12998435,0.08555062,0.037319843,0.040816944,0.03356228,0.007610209,0.0045370464,0.0049062073,0.0057196375,0.007589172,0.005222037,0.007418168,0.007070698,0.0053811586,0.0030179122,0.079915084,0.2449462,0.4195399,0.44032606,0.16979352,0.064628854,0.033564672,0.031461548,0.09298377,0.31457573,0.44240314,0.17054607,0.08991102,0.33422968,0.37294608,0.40022916,0.19800538,0.081178695,0.039969146,0.046097215,0.1250668,0.3305552,0.43876866,0.2690907,Camila
-228.79633,116.93737,0.0005015811,59.4529,-5.4572487,15.2871475,-38.477055,7.185954,-28.47555,6.376388,-15.403153,12.569975,-13.835598,25.463074,24.864786,21.86272,15.278181,13.157455,15.965446,11.867003,12.62093,5.287399,14.524593,11.848678,7.7652297,5.205007,0.4722287,17.842464,20.704645,3.0838428,8.835012,15.733491,3.2423193,2.1411226,2.703586,0.028471505,0.09165014,0.0640889,0.014688936,0.01944433,0.019764885,0.108107015,0.18554564,0.033446275,0.025462123,0.054892533,0.1472494,0.04702221,0.0470441,0.03669793,0.04005801,0.011183259,0.005484493,0.0044569056,0.0044195345,0.012169977,0.004964205,0.00347843,0.00402687,0.004035037,0.0030784614,0.03090852,0.15801741,0.038245507,8.626311e-06,8.189446e-06,0.771985,21.322287,28.302382,4.649224,15.043988,18.724878,5.712471,3.233181,6.1700435,0.043541018,0.1335774,0.1454937,0.022151953,0.029643456,0.021933952,0.21170372,0.40133613,0.055717338,0.035010707,0.090035744,0.30184567,0.058744397,0.06572006,0.05205405,0.051516708,0.01243834,0.0050224573,0.0040725335,0.0037756232,0.016264142,0.004837344,0.0057733045,0.0073743644,0.005802713,0.0042045177,0.073599584,0.3318929,0.09595977,4.3037715e-05,4.1631254e-05,0.056409992,0.035075713,0.05351595,0.20320669,0.56361824,0.36614516,0.14970383,0.22304189,0.30805773,0.34682176,0.2975617,0.21746576,0.060231715,0.05294055,0.067930445,0.2080279,0.4426887,0.3889719,0.21614857,0.30766013,0.36261734,0.33529297,0.3142958,0.2895274,Camila
-205.49039,90.73686,22.275423,13.369489,-29.382315,-23.60133,-15.265171,-1.8579867,-8.628181,-4.76135,-12.912663,-2.0467734,-8.963445,24.82339,18.828583,24.894491,12.73184,16.998724,12.3388605,7.5965357,10.792589,6.245695,12.727363,5.5124674,5.402458,5.548571,0.20859638,0.2207188,4.382018,23.967485,10.686123,1.6541128,2.085177,10.310285,16.816889,1.6701553,0.15018903,1.612819,4.2193646,0.49297163,0.011920586,0.03819974,0.053582605,0.0055050654,0.013791426,0.017685378,0.036275335,0.07901555,0.030424755,0.024512107,0.036653314,0.07620666,0.04067268,0.011860124,0.01577733,0.023643376,0.015506627,0.005566012,0.0032889373,0.0026409484,0.0056141736,0.004524749,0.0026997635,0.0025891738,0.0027455268,0.0019254539,0.28209558,0.6610468,8.972046,20.172949,13.965997,3.1555438,3.414913,18.672506,32.080757,3.533669,0.1662785,3.8672001,8.730249,1.0453379,0.01139811,0.05092151,0.112711184,0.005499872,0.013448569,0.03155522,0.05860731,0.1460835,0.03915651,0.046127714,0.057665393,0.14594693,0.096914686,0.013659402,0.021587472,0.029171418,0.017796038,0.0054314192,0.0025346216,0.0017240734,0.0041492553,0.0029527606,0.00377883,0.0046171388,0.0040263184,0.002348497,0.14297368,0.1286666,0.3355836,0.5576482,0.3924692,0.16355935,0.09775241,0.02528181,0.03295452,0.09880984,0.30902177,0.38072836,0.20448875,0.18081993,0.35858467,0.37885222,0.3602276,0.20178112,0.18819644,0.022181604,0.029413324,0.12936617,0.33828178,0.41558993,Camila
-145.53934,85.71933,32.972343,28.964165,3.7663789,-21.601517,-10.303751,-10.701206,-4.4008284,-4.409,2.180908,-9.05869,-1.8583784,30.766926,26.592918,25.442719,19.734201,14.847905,15.9151125,10.302346,5.7706265,15.237166,6.8642073,9.653763,3.9367607,3.738377,1.5648707,18.297106,106.11438,65.127426,27.964031,29.554216,97.86371,45.94896,1.6561002,12.625783,11.475752,0.05753111,0.1499825,0.30121288,0.07227479,0.04739619,0.10623215,0.080032974,0.40198562,0.29735917,0.09521458,0.14167844,0.2180119,0.43547022,0.2500287,0.17684972,0.16900507,0.115998484,0.029615918,0.013383063,0.011388908,0.01716128,0.027873693,0.009186676,0.0071297423,0.008934999,0.008900142,0.008620491,0.09622077,0.2473857,0.50412804,25.877872,90.51759,87.8081,48.533833,58.99892,191.89206,86.23297,3.229865,22.978144,27.881939,0.068385296,0.31171387,0.59768736,0.14793909,0.085833296,0.2350424,0.13281299,0.92579925,0.5346521,0.16890194,0.25239354,0.3931109,0.82603604,0.38966691,0.2714868,0.2243544,0.16716626,0.037000254,0.011900805,0.009343237,0.017783614,0.033236783,0.009408635,0.008060285,0.010876406,0.01323448,0.010809508,0.21797615,0.56145173,0.47407883,0.32330105,0.18812656,0.049421776,0.027365243,0.04377867,0.1915748,0.46753967,0.33206475,0.121235125,0.13547306,0.30269912,0.44057503,0.32760355,0.25338215,0.06238361,0.037224986,0.047706272,0.22337164,0.38457268,0.40523508,0.2056461,0.17970778,0.35496658,Camila
-190.17203,116.83652,21.439764,41.76642,-15.727505,-17.33949,-11.127349,-2.27551,-3.1516464,0.9438992,2.1982455,-9.058317,3.435356,32.212803,33.241947,34.33198,22.799719,17.85835,16.182041,10.237351,6.2002087,15.493984,11.114049,8.5337715,5.8403306,7.01998,6.389583,3.8059363,52.566814,61.58087,8.066291,12.444674,31.540546,58.880623,7.226029,1.241238,6.1432023,3.1980262,0.022825876,0.08576162,0.13429573,0.034753192,0.022244878,0.06646823,0.038288653,0.13464983,0.108347364,0.059866466,0.08510721,0.09763207,0.18929924,0.10458984,0.07569864,0.077448,0.057637658,0.012261694,0.0053819832,0.004045049,0.0063691735,0.014274378,0.004034029,0.0028920956,0.003340238,0.0032211826,0.0030805005,0.024683636,7.772598,4.809611,50.80783,77.64124,11.719647,21.465084,85.32005,143.75452,11.783548,3.1504653,9.924206,7.2558274,0.02098225,0.17461917,0.22252402,0.059243195,0.03474864,0.14424594,0.054565933,0.28812918,0.16552074,0.1075366,0.1438013,0.16576383,0.34007815,0.14968921,0.1085772,0.09777397,0.08425659,0.016401954,0.005132849,0.003342846,0.006760271,0.01835605,0.0054864134,0.005419144,0.0063763694,0.0058233473,0.0056211622,0.061596576,0.19201265,0.44158357,0.41151896,0.26547074,0.09959108,0.037696015,0.026703048,0.0791495,0.32371798,0.42614838,0.18374711,0.063539594,0.31407285,0.42791763,0.3634978,0.28700942,0.142986,0.064238094,0.033822946,0.08667261,0.30749553,0.42208058,0.2865865,0.084619254,Camila
-160.49269,85.408394,37.909813,23.875034,5.2949424,-17.140717,-10.7615795,-10.523271,-5.696145,-2.1798654,-0.85050976,-6.8431234,-2.0135345,126.23669,24.74905,16.99837,11.586806,9.30251,9.931227,8.330511,4.5190887,9.03314,7.7221622,6.1224856,3.6885667,2.481787,3.239106,9.587391,50.585766,39.72401,27.619648,17.164799,37.591633,16.559364,1.2630733,7.580633,7.529672,0.057071384,0.10514887,0.12612016,0.051104758,0.046769932,0.056083642,0.045584947,0.12777613,0.13773964,0.05632936,0.07713158,0.11439982,0.18181,0.07361178,0.06287956,0.06734436,0.050220743,0.02113721,0.015009953,0.013466786,0.014260028,0.020821279,0.012756371,0.011763688,0.012385987,0.011367601,0.0118073635,0.06340702,0.14928155,3.2386432,9.295432,59.19769,46.2481,27.322615,35.726753,67.75194,22.074137,2.1058593,14.303282,18.128214,0.047048155,0.19042407,0.17639495,0.048097808,0.048102677,0.08076354,0.05154924,0.1863326,0.19243707,0.08064377,0.13760573,0.21511327,0.43360937,0.083615445,0.0804379,0.09375235,0.0777364,0.018326283,0.011277475,0.008654316,0.014562864,0.024421057,0.009987813,0.008647137,0.008618923,0.006693199,0.008881893,0.15273248,0.31409934,0.37505156,0.36742085,0.29422107,0.20025453,0.14800452,0.2617948,0.16069363,0.4257517,0.39778566,0.135644,0.11366267,0.20580108,0.35470483,0.31419396,0.31254938,0.2503074,0.22867887,0.34256014,0.16147919,0.37141392,0.3930567,0.21050838,0.16435911,0.2929672,Camila
-143.2559,127.32039,18.336493,45.895214,0.56416714,-3.9912665,-14.771988,5.7101436,-13.5982685,-0.35169002,4.8032217,1.3608557,-4.9813766,23.967522,23.67717,23.943832,13.970051,7.8744426,10.086356,3.8796084,5.625432,10.775715,5.549941,6.972861,4.465721,7.0575604,23.069754,22.617167,191.41931,77.85825,4.017958,48.313564,99.66338,1.3314016,5.455383,15.791818,0.10284416,0.1252524,0.13497576,0.0572984,0.062300187,0.12878908,0.027662987,0.13996783,0.09426301,0.11233063,0.069986746,0.31453037,0.124658346,0.18146126,0.14298485,0.15623116,0.1316003,0.030639892,0.0069242013,0.00700578,0.0122230435,0.06113087,0.021141889,0.0051012463,0.007191071,0.010233489,0.0040121274,0.0060342057,0.024459004,0.0045379433,9.072607,7.829464,140.88704,77.61744,2.241813,53.67274,169.01529,0.9219873,8.57429,29.101114,0.08340949,0.07222733,0.10823848,0.020388536,0.0278649,0.14144927,0.01552038,0.21009004,0.11998103,0.1403254,0.07280836,0.3683365,0.10381509,0.2727953,0.18185192,0.15922466,0.12745032,0.035368007,0.0056900517,0.00610899,0.011536151,0.051215008,0.015370278,0.0049807867,0.00977505,0.013738342,0.0044794185,0.0073288972,0.0321664,0.007016782,0.35944465,0.060195293,0.02775372,0.024295533,0.022279838,0.05496484,0.09764757,0.044849716,0.067173876,0.27781752,0.55011815,0.8273853,0.24088773,0.05457238,0.026712326,0.028484281,0.017896952,0.06251572,0.12229848,0.04341771,0.092360154,0.3195498,0.31653383,0.33125654,Camila
-151.52217,115.33507,24.058634,29.561342,1.5881286,-31.241533,-13.95274,-1.4166019,-2.0598316,-4.4444675,9.650753,-10.399882,5.9136076,74.06458,24.050476,22.115324,12.987639,13.411219,18.4937,8.717958,10.151842,8.385021,4.268107,8.598534,6.891595,5.8560176,25.975075,2.8976696,163.38515,37.777924,14.111897,23.975279,32.58231,31.02728,9.65637,2.6295362,0.7697834,0.6730273,0.14017345,0.046771143,0.065598294,0.051196124,0.025569389,0.031168286,0.04699089,0.13457078,0.055199537,0.04761746,0.33810928,0.22749577,0.10019449,0.117906444,0.24004014,0.1439851,0.0068904636,0.0050873253,0.0046000783,0.025708007,0.05379849,0.007852888,0.0041457457,0.0035763714,0.015163075,0.005444776,0.013968095,0.06535795,30.30549,2.44129,209.46788,35.78712,17.22782,24.688671,40.297306,40.219048,11.790356,3.2706885,0.8837729,0.78761244,0.18486856,0.042671308,0.06967799,0.051177092,0.02027016,0.031071022,0.044197883,0.11475217,0.046204798,0.037032954,0.41302764,0.327209,0.13032022,0.14381896,0.30963504,0.24039684,0.010097311,0.0069217496,0.005244333,0.027331144,0.050177436,0.006829311,0.0053351335,0.0061710766,0.03133357,0.008959172,0.024299996,0.1360902,0.32589355,0.34835288,0.43470746,0.32512763,0.18830441,0.17071687,0.1571953,0.12453503,0.1824728,0.33329773,0.78300834,0.676251,0.2648035,0.32775706,0.3841357,0.26877898,0.18187223,0.14070353,0.14586702,0.19554096,0.2461513,0.21674298,0.26332927,0.22087619,Camila
-120.21058,73.64114,30.338068,27.415651,1.8795743,-18.91378,-10.695354,-5.8086624,-6.86189,-2.1790648,0.22225456,-7.438927,-0.29368746,29.997257,17.744526,18.345783,4.942442,11.095202,13.456481,9.254771,5.85238,6.458962,6.1526856,4.702894,5.4955673,4.555265,1.588296,4.7225575,245.7795,73.04697,2.218147,35.338078,49.619797,5.7698107,10.408679,15.327427,1.4759618,0.14788055,0.32596752,0.08176958,0.10083935,0.119209886,0.038760737,0.05905409,0.0821252,0.29259464,0.2629024,0.04690937,0.19641633,0.16534619,0.0938751,0.09455354,0.30289626,0.12185559,0.021244125,0.021149233,0.016789176,0.03799891,0.06730925,0.016691955,0.019070866,0.017824417,0.023538413,0.017472297,0.024313051,0.041280266,0.95257473,4.3086896,332.16452,70.00558,1.896037,51.42987,71.10435,10.66309,15.082302,24.046574,3.04556,0.18432996,0.41177624,0.10152863,0.11987207,0.12892184,0.04825883,0.05901089,0.08951831,0.5277583,0.5680049,0.040336557,0.23329712,0.16932392,0.07332517,0.08472388,0.3127898,0.11331893,0.012262619,0.009934647,0.006439248,0.032484125,0.044264928,0.008770098,0.016001599,0.016610593,0.022020025,0.010057582,0.024625268,0.055892654,0.45294282,0.1829604,0.07593291,0.053341947,0.05401857,0.11102772,0.14425333,0.20353422,0.19175066,0.2557508,0.51663476,0.5029801,0.39896297,0.2028816,0.0765432,0.06596885,0.07021741,0.14187798,0.1715679,0.3292797,0.2952358,0.2986336,0.41631275,0.3011347,Camila
-156.75899,95.12187,46.80954,27.509426,6.0509353,-20.414373,-8.366983,-3.0680256,-13.644107,-8.406924,2.8077605,-12.2533,-0.40475175,25.399937,21.721508,19.168682,14.320482,15.085592,12.542397,7.7633452,6.2037964,12.245656,5.8255267,5.8910713,5.9406853,5.4520392,2.1895592,46.26862,208.0982,40.671524,19.527185,39.932743,24.979511,7.8493977,2.362903,2.743483,0.65942854,0.106803514,0.3463233,0.12473745,0.026871257,0.03954571,0.018077197,0.029077172,0.02064291,0.1030327,0.038515564,0.027860256,0.11208552,0.14605427,0.04210042,0.053244118,0.10672158,0.06525325,0.0067427587,0.006590737,0.005051907,0.021424241,0.04608697,0.009637493,0.005465496,0.010407896,0.012008343,0.007109515,0.01632185,0.04635415,1.032289,71.91137,218.41357,62.5022,33.518723,49.25459,42.928963,19.813873,4.0779133,4.5684037,1.6916837,0.22555256,0.561999,0.16262105,0.02526955,0.035759486,0.020972354,0.0385592,0.035262365,0.17097996,0.049368393,0.034568626,0.17182557,0.21431777,0.047259867,0.06762144,0.13971457,0.099635005,0.009818762,0.006651448,0.0050672186,0.03054638,0.052244287,0.006685843,0.0036365113,0.0095441565,0.010564012,0.006140487,0.016030163,0.04450806,0.35207164,0.14848927,0.08100192,0.06563104,0.03903891,0.03464279,0.07144244,0.24186249,0.54183364,0.2328614,0.26070747,0.41554365,0.38957757,0.17287639,0.073381804,0.072931476,0.038747426,0.037317686,0.06068783,0.20306607,0.47948954,0.17067768,0.28225625,0.41015798,Camila
-169.90787,109.09206,21.932096,37.60087,0.12504697,-22.34263,-10.049696,-12.449189,-0.9621208,-7.431991,5.4010944,-11.763157,-1.2784443,38.44721,41.204235,35.21942,25.156515,18.7457,15.9331045,9.489754,7.9854302,18.063072,6.496777,11.976859,5.640074,5.0847764,1.552689,18.267584,106.1347,65.18084,27.971272,29.522556,97.89226,45.98078,1.6537704,12.6502695,11.452272,0.054192595,0.14915396,0.30294555,0.06893861,0.044498835,0.10147245,0.078752495,0.39995643,0.29771212,0.09624751,0.14038968,0.21507297,0.42903394,0.24737552,0.17440115,0.16559018,0.1141176,0.026321694,0.0112428935,0.008897645,0.014650116,0.025478534,0.0062925504,0.0046227607,0.005897336,0.0059635146,0.0061446317,0.093594655,0.24497084,0.4922948,25.866468,90.65608,87.912575,48.578407,58.922432,192.0564,86.35402,3.2469363,23.07494,27.806116,0.0672978,0.31522065,0.6063438,0.14740525,0.08589431,0.22828834,0.13494995,0.9214722,0.53710306,0.17352971,0.25727838,0.3930431,0.8221374,0.3892594,0.27090377,0.22061205,0.16973941,0.036940183,0.012694842,0.009662258,0.018228577,0.033289455,0.009281169,0.008170115,0.010331628,0.013201135,0.0115063535,0.2205063,0.56248605,0.47391844,0.32303682,0.18780789,0.04910271,0.026936233,0.042819265,0.19082342,0.4670287,0.33175603,0.12068187,0.13538237,0.3022236,0.44073543,0.32776278,0.25372264,0.062591694,0.037185013,0.047390316,0.22369373,0.38433203,0.4050032,0.20541514,0.18011263,0.35519958,Camila
