MFCC_1_mean,MFCC_2_mean,MFCC_3_mean,MFCC_4_mean,MFCC_5_mean,MFCC_6_mean,MFCC_7_mean,MFCC_8_mean,MFCC_9_mean,MFCC_10_mean,MFCC_11_mean,MFCC_12_mean,MFCC_13_mean,MFCC_1_std,MFCC_2_std,MFCC_3_std,MFCC_4_std,MFCC_5_std,MFCC_6_std,MFCC_7_std,MFCC_8_std,MFCC_9_std,MFCC_10_std,MFCC_11_std,MFCC_12_std,MFCC_13_std,Mel_1_mean,Mel_2_mean,Mel_3_mean,Mel_4_mean,Mel_5_mean,Mel_6_mean,Mel_7_mean,Mel_8_mean,Mel_9_mean,Mel_10_mean,Mel_11_mean,Mel_12_mean,Mel_13_mean,Mel_14_mean,Mel_15_mean,Mel_16_mean,Mel_17_mean,Mel_18_mean,Mel_19_mean,Mel_20_mean,Mel_21_mean,Mel_22_mean,Mel_23_mean,Mel_24_mean,Mel_25_mean,Mel_26_mean,Mel_27_mean,Mel_28_mean,Mel_29_mean,Mel_30_mean,Mel_31_mean,Mel_32_mean,Mel_33_mean,Mel_34_mean,Mel_35_mean,Mel_36_mean,Mel_37_mean,Mel_38_mean,Mel_39_mean,Mel_40_mean,Mel_1_std,Mel_2_std,Mel_3_std,Mel_4_std,Mel_5_std,Mel_6_std,Mel_7_std,Mel_8_std,Mel_9_std,Mel_10_std,Mel_11_std,Mel_12_std,Mel_13_std,Mel_14_std,Mel_15_std,Mel_16_std,Mel_17_std,Mel_18_std,Mel_19_std,Mel_20_std,Mel_21_std,Mel_22_std,Mel_23_std,Mel_24_std,Mel_25_std,Mel_26_std,Mel_27_std,Mel_28_std,Mel_29_std,Mel_30_std,Mel_31_std,Mel_32_std,Mel_33_std,Mel_34_std,Mel_35_std,Mel_36_std,Mel_37_std,Mel_38_std,Mel_39_std,Mel_40_std,Chroma_1_mean,Chroma_2_mean,Chroma_3_mean,Chroma_4_mean,Chroma_5_mean,Chroma_6_mean,Chroma_7_mean,Chroma_8_mean,Chroma_9_mean,Chroma_10_mean,Chroma_11_mean,Chroma_12_mean,Chroma_1_std,Chroma_2_std,Chroma_3_std,Chroma_4_std,Chroma_5_std,Chroma_6_std,Chroma_7_std,Chroma_8_std,Chroma_9_std,Chroma_10_std,Chroma_11_std,Chroma_12_std,Label
-271.93015,99.13558,12.835734,21.234238,-0.73891145,7.1050897,-16.860651,5.9017434,6.5716,-9.815162,6.409153,-2.3458843,-1.0156382,94.11803,41.72619,41.565422,18.015163,24.490053,23.067936,18.024607,11.19309,11.067076,11.959626,7.8628225,10.575687,7.4021964,0.7466492,0.32603467,3.3855453,9.253169,18.646124,2.5129826,0.61172587,3.0054226,16.89037,2.0677776,1.2785077,0.097531565,7.1999035,6.1422577,0.17179658,0.25186512,0.60784566,0.4554334,0.08884569,0.37705973,0.47014442,0.042767826,0.34123296,0.14374189,0.020947572,0.0095410235,0.007936569,0.007856482,0.06628375,0.084174894,0.10537271,0.11315287,0.037750073,0.025126996,0.011814991,0.0066751176,0.0072981846,0.013173555,0.011469257,0.014562376,0.4204201,0.956408,10.1062155,15.372336,32.13504,6.893541,2.4950552,15.280502,78.09135,4.506309,5.62504,0.2831323,32.23968,25.507664,0.48968485,0.83993286,2.4767597,1.6612685,0.25689414,0.7939107,1.4075199,0.07716559,1.2395694,0.46721712,0.0492836,0.021032192,0.027853595,0.022657271,0.27767578,0.35162446,0.5048088,0.513642,0.11305181,0.056323297,0.02570516,0.016662039,0.025918908,0.041796733,0.03740994,0.05346821,0.40798208,0.3229082,0.24918632,0.24227148,0.37220433,0.48146635,0.4747045,0.38207936,0.37761685,0.37419268,0.3260781,0.36485463,0.34960157,0.32577345,0.2606007,0.24718888,0.32332155,0.36535287,0.38350287,0.3425761,0.34345502,0.3556881,0.33630374,0.3405033,Cielo
-181.57452,102.846306,-5.198409,10.777534,-4.867739,-2.8043485,-19.434855,3.6914175,-5.446486,-11.975698,-4.364854,-10.329614,-6.108409,100.840485,39.387207,34.47573,16.653894,18.81414,17.578503,16.334385,13.85911,13.469829,12.197236,8.778771,12.60318,9.991139,0.3296513,0.5766557,8.1085825,62.031387,128.74193,48.0724,2.8219643,5.3136387,6.4842324,11.6489525,16.858496,14.650799,11.407196,2.3779943,1.8371023,2.072182,0.8569778,0.36251327,2.6778817,1.9616021,1.3396219,1.4724027,0.7232965,1.7048577,5.8679576,0.15179008,0.5364282,0.12241526,0.062839836,0.07808479,0.03782766,0.11883194,0.16955107,0.23866534,0.076927744,0.05325616,0.07138757,0.08735866,0.033827763,0.020178981,0.1812133,1.0652125,25.562475,148.05939,251.49927,99.10695,7.945713,20.805035,23.920574,31.099737,35.91195,47.87615,41.23496,10.057493,6.9063554,6.9616437,2.1033874,0.8257626,8.535327,4.9016585,4.7701483,3.317314,2.305423,5.4819994,26.857847,0.3504384,2.4520562,0.454397,0.1315644,0.16279863,0.07389614,0.29229856,0.4778561,0.6669397,0.18532468,0.14776532,0.20060931,0.2305427,0.07833143,0.048747007,0.34446946,0.36645642,0.39101943,0.42718032,0.42572564,0.36626795,0.41471815,0.41632053,0.33096778,0.33570948,0.33987042,0.318703,0.32866707,0.3574976,0.32770252,0.33635244,0.36539042,0.3307743,0.3554692,0.355496,0.29106855,0.3181273,0.31877938,0.29051843,Cielo
-289.24408,73.68245,10.204213,13.771189,-2.6757004,4.2690206,-13.492942,7.7518845,1.376267,-9.938267,2.7208488,-8.895969,-2.2812166,124.81354,37.749527,43.803795,17.430782,26.181248,22.854355,20.871338,13.037271,11.341816,14.565088,8.516842,14.950201,8.16001,0.13581915,0.15838206,2.0227978,31.112007,34.9162,4.0381017,0.120211355,7.298636,23.262987,3.3740773,4.0551214,1.640407,5.334923,3.7594934,0.3935873,0.37326348,0.37342173,0.5184258,0.09819502,0.7959938,1.0661999,0.105234645,0.22413109,0.2659196,0.37121266,0.08058977,0.016945165,0.015310528,0.043633007,0.058706116,0.099445835,0.15174463,0.063692495,0.037787132,0.018436532,0.009122786,0.00811429,0.008824672,0.0056864587,0.0070137638,0.1069312,0.58061016,6.2143245,56.493214,66.39237,12.344819,0.35917717,33.56718,113.53121,10.251136,17.248312,5.0601144,25.21237,14.378862,1.3337185,1.1959094,1.1318624,2.2351217,0.23066752,2.8856869,4.1559825,0.27662742,0.62835455,0.966723,1.7397317,0.3694361,0.045688093,0.03897571,0.18118237,0.25501174,0.47633874,0.6518431,0.19555984,0.10142679,0.052588202,0.019705929,0.019223139,0.024498338,0.014422268,0.015902977,0.3237383,0.351845,0.38557538,0.44944027,0.437224,0.3777203,0.32043597,0.3003014,0.34920242,0.30633494,0.3353333,0.34943447,0.2973065,0.33789116,0.3358844,0.36156535,0.36466333,0.32388425,0.29233333,0.28768462,0.34333733,0.2867478,0.33080363,0.34202513,Cielo
-238.21637,94.25468,7.710666,26.45836,-3.8901467,-7.5012197,-17.035378,-5.6292706,-15.234989,-6.376971,-7.440191,-6.1110444,-5.144734,116.59783,52.992336,36.557564,30.678112,16.78803,20.22879,17.67583,12.705807,13.9779,10.277786,10.732314,8.215831,6.5254116,0.11276015,10.386972,131.41803,75.87992,30.704748,55.843735,22.371672,18.222021,7.4935627,1.6735756,1.3589356,1.2724457,0.50936884,0.5100882,0.7488965,0.4233496,0.67809254,0.635305,0.23874447,0.15029155,0.23930286,0.34126067,0.5189862,0.39713505,0.3377059,0.1854585,0.25720805,0.1072295,0.036949642,0.011105156,0.013977101,0.06731527,0.048735254,0.006993225,0.009838392,0.020704815,0.025255604,0.02626522,0.010158642,0.003349602,0.09419499,28.085554,170.49637,124.84381,67.564575,117.07325,44.86453,64.810555,17.339722,3.8373113,3.6816502,3.1763737,1.4113795,1.4120383,3.2040114,1.450178,2.2884128,2.7074914,0.65483075,0.3242727,0.5489039,0.7715696,1.509121,1.0978866,1.0839905,0.57034546,0.7664529,0.28730848,0.084123276,0.025447108,0.03703681,0.17915492,0.091835104,0.011671733,0.019548768,0.04259058,0.06843746,0.08179726,0.030463094,0.008234717,0.2970059,0.2048543,0.18966258,0.14296202,0.17608027,0.17282674,0.21776116,0.31370634,0.32947844,0.3700321,0.5150472,0.42900762,0.32556936,0.24397996,0.24484111,0.14286247,0.26940703,0.19650471,0.25898537,0.35771945,0.33272946,0.3443149,0.40861762,0.35053727,DafneA
-209.3463,74.17059,10.838355,19.242723,-3.2724507,-14.077412,-15.812509,-7.940252,-15.690426,-8.507405,-7.2809205,-7.321388,-7.0671625,71.18757,46.003056,28.379595,30.209032,13.2757435,19.23954,17.338348,12.653844,12.801141,10.183992,9.668399,6.8804255,5.5979924,0.07042041,4.3490343,58.733425,41.529182,8.452185,26.999615,11.158929,6.078021,3.1044986,1.0301452,0.9103147,0.8020917,0.3464018,0.328405,0.3883711,0.28177413,0.45883623,0.38156086,0.12243154,0.08913086,0.110518984,0.18723969,0.30736744,0.23066585,0.1445308,0.082430795,0.12883222,0.049843337,0.018203888,0.006002024,0.0075757666,0.03500666,0.024607183,0.004389655,0.005787813,0.011149595,0.012790012,0.012830239,0.0055727605,0.0021938067,0.05724377,12.190018,87.51999,91.4493,14.052956,61.802048,17.996773,15.404683,6.414089,2.0300293,2.192742,1.8110149,0.8342944,0.9146829,1.4883431,0.9222227,1.3392977,1.31105,0.2519718,0.16995668,0.1935034,0.38770616,0.8591068,0.5977538,0.33570468,0.17784104,0.30694607,0.10618935,0.033868454,0.0104665635,0.015246719,0.07304607,0.034551233,0.0054231347,0.008553774,0.017898558,0.024557991,0.029052844,0.011236957,0.0030415342,0.3011828,0.23835018,0.23609397,0.16678971,0.20090464,0.18858725,0.21935919,0.31529883,0.38254505,0.38654652,0.47143662,0.40695113,0.31756705,0.27175987,0.30445462,0.18907376,0.30862737,0.2414796,0.28270733,0.33840257,0.36106473,0.33202043,0.38367364,0.36217302,DafneA
-241.20016,125.97708,-1.6658235,42.313107,-3.3585684,18.565262,-22.218534,7.3224425,-12.89515,-0.5075748,-10.385577,0.7136411,-7.4344463,81.18237,39.959995,23.013512,32.236687,19.004559,11.367554,20.050814,15.955513,11.016135,11.972758,10.292059,7.829592,6.5989604,0.6819628,41.43339,60.75682,18.555569,19.283491,8.224473,9.121607,1.5068653,0.9103664,0.77301335,0.29209688,0.4429886,0.2620161,0.18669504,0.41298082,0.16251466,0.09536975,0.08653655,0.15374374,0.21156171,0.43245897,0.16960964,0.12754932,0.0942311,0.06887713,0.036015097,0.0077180546,0.005532409,0.02044804,0.04006436,0.008285512,0.0029635655,0.008582104,0.010346172,0.015414394,0.008150072,0.0024772568,0.00042786528,2.4567802e-08,1.8436825e-08,0.4340655,75.94381,69.79724,37.32171,34.567936,12.524974,21.866817,3.340119,2.338865,2.0870638,0.58584666,1.0993819,0.821115,0.4638795,1.4370384,0.36411148,0.17722452,0.13883784,0.2825879,0.55115765,1.500551,0.42720068,0.3355845,0.21673875,0.15648592,0.0651076,0.012401094,0.012429766,0.061181173,0.06815646,0.012253658,0.0033080466,0.014247029,0.019869348,0.036534946,0.019783428,0.0045474055,0.000743443,1.0366631e-07,7.5345376e-08,0.29821488,0.26778167,0.27574036,0.2572632,0.28226048,0.3451531,0.3820612,0.42374697,0.4394939,0.42152667,0.40081495,0.36881673,0.32246873,0.33093154,0.33656842,0.28759107,0.26425964,0.31529447,0.3174618,0.33832943,0.35835028,0.34965354,0.37213394,0.38451803,DafneA
-277.27878,112.418564,7.5950594,24.390676,-7.9171505,-8.462785,-7.237162,1.2352089,-8.645852,2.3206515,-2.388191,0.13951012,-1.7632592,136.3963,53.431137,24.174751,20.975851,9.858066,15.121826,12.839239,7.644662,11.557112,9.9631405,6.4343567,6.3320866,6.220576,2.9164221,0.3074554,14.063016,12.924483,2.8609545,8.628641,8.0235,1.8566355,3.6038384,1.0870633,0.3502067,0.32323983,0.21861099,0.098639905,0.07048457,0.20968868,0.10155627,0.15391451,0.14660168,0.03784648,0.012264084,0.031494554,0.041966643,0.11145258,0.10320195,0.043968808,0.02097343,0.03200265,0.01609295,0.005497122,0.0014631979,0.0012484043,0.0055930894,0.006753903,0.0009447757,0.0010044572,0.002675854,0.0030073163,0.0030740234,0.0010775181,3.652522,0.28822187,22.10563,16.981977,6.17782,16.82147,18.389507,3.193967,10.055851,2.731854,0.72328657,0.7811645,0.43209964,0.23105921,0.14227,0.82724196,0.39211315,0.5780541,0.6101631,0.08985523,0.019667638,0.06184074,0.08174234,0.35161328,0.33185986,0.11781471,0.053737514,0.08052133,0.03488078,0.00991993,0.0022446797,0.0021131851,0.011610937,0.012020355,0.0012467453,0.0014405898,0.0046476275,0.0065855607,0.0068446537,0.002471189,0.40894058,0.3217695,0.2641704,0.20722644,0.24761268,0.1916779,0.20548663,0.23527795,0.25072038,0.24918887,0.37772876,0.43771487,0.39050618,0.31561968,0.28368592,0.26064405,0.32401267,0.22382171,0.3143233,0.32119772,0.29134655,0.26458704,0.36257905,0.38640386,DafneA
-226.33998,94.13771,6.2376585,23.112183,-9.703792,-12.59163,-11.842487,-4.2054043,-14.310834,-2.7097712,-6.852154,-1.5169861,-4.299835,90.66044,37.258404,32.786186,25.304794,14.745576,19.02297,15.623812,12.371097,11.755546,11.836668,6.4221826,5.6127486,8.156228,0.2134564,0.20317888,25.04582,32.033455,4.198683,25.339432,23.638687,4.006271,8.727255,2.0192163,0.60643,0.53033847,0.38831195,0.2635675,0.1282315,0.3318334,0.23652822,0.21643795,0.45593363,0.14369626,0.07989515,0.077213086,0.1337253,0.14335944,0.15725185,0.14586021,0.08428027,0.1149096,0.0648512,0.026622064,0.0066534523,0.0042121974,0.016102696,0.028144073,0.0056172553,0.0023506794,0.0075090253,0.008214288,0.010127444,0.0051146727,0.3637545,0.35006365,38.860744,46.117397,6.844109,74.358734,50.496853,6.7639103,35.49209,4.6294093,1.2770351,1.2060357,0.8440733,0.68904,0.28604552,1.1699907,0.923087,0.62656915,1.7769454,0.36274862,0.15299061,0.15436898,0.2733062,0.34192446,0.32640785,0.3458731,0.22088154,0.33609623,0.15115957,0.053316575,0.010226996,0.0087359715,0.04008667,0.050445367,0.00879209,0.002859151,0.014588334,0.014638228,0.023394817,0.012969623,0.43457866,0.3814478,0.30325776,0.22161216,0.26911107,0.22154418,0.27048615,0.22708118,0.28582212,0.36134252,0.39867514,0.40053138,0.33614764,0.3387722,0.28999183,0.2227368,0.3283391,0.26309723,0.37721154,0.27411672,0.30702448,0.35822898,0.35051185,0.35385486,DafneA
-238.26305,86.94258,15.357848,30.069613,-5.714824,4.961697,-18.030931,10.192679,-16.103485,5.7220774,-11.1679945,9.681321,-9.118947,129.57202,37.994873,13.56169,20.37527,8.849427,12.923105,13.661037,9.385731,9.526407,6.9453144,7.7156997,5.347121,6.0968966,3.139366,2.3093581,17.353218,5.655509,9.154924,10.312311,4.143073,4.053506,0.53605217,0.43901882,0.24399336,0.15114324,0.106516756,0.22527431,0.13562256,0.16121283,0.17230083,0.03590392,0.026119962,0.035682067,0.05590196,0.06900416,0.061179277,0.053624418,0.03550041,0.058065686,0.017225029,0.009279673,0.004395321,0.004071864,0.013086467,0.010632259,0.0037246707,0.003700701,0.005477061,0.0056434176,0.00554319,0.0037975416,0.0024936143,0.00024118899,4.4331794,3.3837705,29.776114,8.91553,17.301807,20.094378,10.0007305,13.393446,1.1947783,1.2465221,0.4425581,0.38352188,0.21472663,0.77984494,0.46247947,0.59881985,0.73115367,0.059249934,0.03811044,0.065063104,0.10064333,0.1406998,0.11844317,0.1319297,0.075625606,0.14781877,0.038224466,0.014311373,0.004063823,0.00381289,0.025380645,0.012489137,0.0023169694,0.0024429224,0.004746288,0.006069134,0.0060641775,0.0030135426,0.0017286466,0.00019067508,0.20423277,0.22804786,0.1705561,0.20926078,0.25848234,0.28870714,0.278861,0.42127106,0.42468718,0.41643602,0.4484553,0.35471702,0.22244386,0.28354236,0.1940436,0.30228344,0.33001375,0.3264458,0.27362636,0.35881174,0.3591997,0.3699585,0.38997635,0.35091245,DafneA
-171.2978,55.578915,10.246228,15.296346,-2.990021,-10.321569,-14.105558,-6.235363,-14.683356,-5.095647,-9.360021,-3.7247405,-5.185977,54.946953,36.676277,15.985265,22.84153,9.937731,18.509773,15.156695,11.962342,11.559248,8.9558735,7.953293,5.9049735,5.7213564,0.10392609,1.4048612,54.577396,47.591682,14.900743,33.97307,14.921296,8.254614,5.911143,1.1706454,0.86361235,0.5899696,0.6211507,0.19719772,0.3884726,0.3355592,0.24751008,0.42565912,0.17350248,0.10507257,0.10089065,0.18363394,0.17198367,0.30689347,0.15528783,0.10694479,0.09966598,0.07764255,0.04039095,0.01239971,0.0093008205,0.023295091,0.03676334,0.012094934,0.008227107,0.012744867,0.013820949,0.017276539,0.011373776,0.00587903,0.06919566,3.9177685,67.56201,64.44996,36.510498,76.037605,31.650967,23.92898,15.448223,3.428388,2.6666086,1.0964351,1.611229,0.41807237,1.2798401,1.2749221,0.69873476,1.4635216,0.3722789,0.18755235,0.17097783,0.30781403,0.37452185,0.8028111,0.35164502,0.2602759,0.21319537,0.16646564,0.07621431,0.011315928,0.0074953237,0.046880197,0.048162673,0.009529709,0.0031765765,0.010939361,0.014167034,0.024253698,0.012453774,0.0026659733,0.4690511,0.38305286,0.34035915,0.33398807,0.2708929,0.27286646,0.28497308,0.2888038,0.34263304,0.47331497,0.49636158,0.51600116,0.36166137,0.33146513,0.32539192,0.3653818,0.30186832,0.34514546,0.33572155,0.29672936,0.353843,0.38742524,0.3765313,0.38274327,DafneA
-238.82735,124.72088,7.19534,24.895021,7.4646873,-12.153651,-20.440685,-7.668341,-20.888596,-7.676568,-11.613891,-6.4589643,-3.8615787,64.726555,53.289024,36.349323,27.20134,12.83957,22.654158,15.586482,14.755002,10.718533,13.2572775,8.138062,9.430994,6.5328603,0.21730438,2.1428742,88.817474,15.553076,12.384696,32.1525,8.918309,2.118248,0.7011326,0.90213567,0.13907892,0.28207436,0.2932301,0.039077833,0.11947717,0.16416593,0.21177572,0.27556512,0.14474669,0.124151476,0.12685212,0.2588245,0.20111778,0.118813574,0.07198071,0.030435335,0.02289084,0.018655216,0.0077737677,0.0014374448,0.0011710953,0.0031476063,0.0052478896,0.001236467,0.003635731,0.017482445,0.008229873,0.00521868,0.004539712,0.0014191286,0.14256856,2.4787188,89.24441,21.360027,34.197998,66.15235,16.463505,3.9591436,0.92045695,2.4600198,0.29377177,0.79077965,0.6607569,0.06637412,0.20207408,0.3760016,0.8596329,0.99932975,0.3066889,0.25871384,0.2772117,0.7103406,0.5002546,0.34447685,0.25389868,0.06758705,0.03925787,0.03732148,0.019522192,0.0023527811,0.0018046278,0.0054262974,0.010503801,0.0017982516,0.007133632,0.047833286,0.01889187,0.010788726,0.012031154,0.0032631154,0.19260551,0.15337378,0.13631639,0.16712964,0.15000886,0.15069881,0.13034892,0.13722564,0.27867854,0.63047403,0.66525674,0.3017403,0.31035948,0.25590393,0.21185215,0.27632827,0.201237,0.20001711,0.16333936,0.1779283,0.2850129,0.33506054,0.321261,0.31434304,DafneA
-192.45235,132.00006,15.850452,21.101694,4.396177,-11.555199,-14.115641,-8.654141,-17.130919,-5.4745264,-8.67528,-5.5170417,-3.6651707,63.12455,38.00942,34.191093,21.796583,10.892886,17.444933,12.307859,8.795885,8.066781,8.239678,6.683038,6.4830437,5.2635946,2.4230864,7.5181975,81.95574,18.93,12.121339,38.7519,12.216274,4.1251817,3.1262074,1.3979366,0.5357176,0.8457503,0.7821375,0.1349022,0.51463616,0.36812183,0.23804903,0.2377685,0.13458207,0.15293674,0.3023421,0.3751108,0.27095684,0.17533895,0.12077603,0.05571529,0.04761153,0.030395364,0.007116905,0.0026974021,0.0023312746,0.0049892683,0.0066989576,0.0022419465,0.003614549,0.008134098,0.010044998,0.008793847,0.0045291875,0.0016745557,6.428832,23.720005,77.56003,18.23884,18.31019,48.45213,17.11944,8.0510435,6.450751,2.633769,0.95895916,1.733714,2.2300634,0.2297251,1.1724697,1.0781726,0.49324122,0.51986223,0.25079176,0.36008257,0.9000938,1.2010189,0.78518224,0.5396316,0.3556579,0.11981777,0.09523631,0.05153423,0.01197843,0.0040626507,0.003003431,0.0073644095,0.014683729,0.0040565147,0.007888366,0.019212687,0.025016773,0.025893684,0.013812503,0.004224053,0.21795958,0.25115073,0.26626942,0.22925936,0.33923587,0.17482412,0.12356312,0.15314196,0.37652564,0.6853245,0.42421782,0.19451977,0.2716998,0.32280123,0.30239484,0.25713345,0.35920653,0.15651368,0.16049556,0.17561975,0.30268353,0.3495138,0.3208053,0.21862228,DafneA
-263.85815,115.697334,11.909846,23.170988,5.531215,-11.239999,-11.388626,0.6056653,-6.9809237,1.2753334,-6.529932,-0.113125876,-1.525023,93.88367,34.48684,32.03431,19.97002,15.40963,20.976685,19.056551,11.039075,16.063757,8.489726,11.038148,6.781086,6.453566,1.2784078,0.7575206,26.20264,13.658645,4.1259074,10.364608,17.64275,2.606516,2.1153584,1.0641543,0.25575364,0.13997835,0.29160896,0.07437906,0.030719018,0.04929247,0.018619072,0.18188247,0.07726169,0.11265958,0.07584632,0.10945089,0.13484578,0.17166777,0.07283891,0.03414757,0.015749149,0.02205291,0.011058828,0.0030873118,0.0014706678,0.0012077421,0.0024917754,0.0023360865,0.0012805056,0.002565525,0.005983867,0.003886967,0.003441876,0.001571643,3.2449434,1.5808859,38.400166,24.416208,10.780188,17.150164,46.476818,9.8768425,7.272371,1.9203702,0.61605614,0.28838286,0.8361403,0.16820265,0.067088,0.11264708,0.032291457,0.66896594,0.24307284,0.28909045,0.14616728,0.27960032,0.42652076,0.47572133,0.20070495,0.07708511,0.04145103,0.053030435,0.017347658,0.0048653283,0.0025268437,0.002014703,0.0034637551,0.0036044,0.002163469,0.0052531105,0.014604427,0.008269614,0.0076473197,0.0033725686,0.4506933,0.381084,0.333354,0.30866504,0.2541851,0.27671403,0.2927681,0.25254494,0.22039996,0.3718819,0.633597,0.6251905,0.37414673,0.3900984,0.32223287,0.3029848,0.25252053,0.27915004,0.30088535,0.28665006,0.17772876,0.24514848,0.29114833,0.31398258,DafneA
-296.5192,97.25005,3.0948749,26.026604,-2.873172,-7.944818,-13.325928,-1.6107346,-14.173336,-6.055542,-6.6435413,-4.3515987,-2.1548343,135.15434,60.147606,30.93229,26.945585,11.536628,18.410568,15.624748,10.075893,14.170722,12.080659,9.912181,9.8548155,6.8447165,0.20950887,1.1836212,80.71398,15.013063,5.0361686,17.370132,7.8036566,3.6204698,0.7481317,0.3704972,0.3132415,0.27048293,0.2485067,0.09530097,0.12289531,0.15567623,0.26152465,0.081216544,0.042935636,0.11955213,0.13691124,0.2665277,0.14439566,0.074224725,0.044886187,0.04462759,0.03284062,0.012592254,0.003800104,0.001599069,0.002036276,0.0043900604,0.002479499,0.0009714459,0.0016919845,0.0021022146,0.0021729534,0.0012515638,0.0006058481,0.00023055327,0.38986534,2.1603527,115.751175,23.22953,13.37152,31.930098,14.036156,13.597687,1.4846052,0.5372157,1.0586963,0.551871,0.4345708,0.26675263,0.25796422,0.45705092,0.9407654,0.23226205,0.08789915,0.2823961,0.3919581,0.7898568,0.398003,0.17585234,0.094973244,0.09694638,0.075808436,0.021456303,0.005214393,0.002409221,0.002932922,0.007504995,0.0033547794,0.0013556504,0.0030652427,0.003865754,0.0047545223,0.0027428882,0.0013268269,0.00046502092,0.20140032,0.1545035,0.17189446,0.14336799,0.12668726,0.15296824,0.18309756,0.17815003,0.16940859,0.4483751,0.7319328,0.4513627,0.24565886,0.23409654,0.2551191,0.20323482,0.16319638,0.203547,0.26830888,0.26539746,0.15903965,0.30781356,0.364286,0.36482933,DafneA
-201.23895,107.91889,12.540279,26.216198,3.6566596,-1.3973863,-11.861187,1.0182682,-9.276665,-1.3619322,-3.9497488,-1.0643535,-1.3609102,90.70588,42.735542,28.657423,28.907038,16.007385,18.951447,15.858595,11.588942,12.71321,9.661732,9.845425,7.240317,6.4815664,1.9059045,11.148277,136.64656,78.87303,31.893244,58.015812,23.206675,19.008827,7.8746657,1.7604555,1.4202864,1.307796,0.53146565,0.5320469,0.7809635,0.44402358,0.70705193,0.6698888,0.24938367,0.15790382,0.25057957,0.35662487,0.533684,0.40787566,0.34674326,0.189778,0.26128608,0.10868042,0.03761676,0.011373865,0.014050268,0.06662594,0.048114195,0.00702287,0.009598114,0.019676723,0.023803586,0.024433417,0.009388856,0.0030843262,1.6827499,29.27574,177.47954,129.34506,70.14643,121.66779,46.46439,67.56978,18.205616,4.0062523,3.8335779,3.234176,1.4740329,1.462633,3.3191884,1.5038459,2.3788443,2.862327,0.681066,0.3310168,0.5632691,0.8019351,1.5467788,1.1238526,1.1071558,0.5802482,0.7773101,0.28999,0.084852174,0.025550948,0.03662888,0.1757012,0.08993525,0.011272349,0.018529559,0.039947696,0.06355347,0.07469297,0.02719631,0.007175091,0.39928824,0.31036842,0.26164258,0.22614546,0.2439269,0.22082993,0.21814002,0.2788098,0.35161513,0.39601642,0.504536,0.4870941,0.36106256,0.30811787,0.3066425,0.25009707,0.32418376,0.24425098,0.24429555,0.29455522,0.31827465,0.337018,0.38295683,0.39626324,DafneA
-182.39131,134.50862,7.184613,30.901016,-4.5606937,-4.2628136,-10.756891,2.389545,-7.387664,-0.29775947,-2.2170155,-0.73090696,-0.7362684,70.17177,41.656086,27.704224,23.30062,10.649185,14.464532,13.191188,8.772511,10.988578,8.23872,9.50605,5.910615,6.390657,8.036895,9.477497,105.2554,61.28367,25.90471,47.15942,19.349482,14.699995,6.4783597,1.53954,1.1685082,1.1064565,0.45957622,0.4375242,0.62950873,0.36188287,0.5672493,0.5209035,0.19827464,0.12723424,0.19885959,0.2824048,0.41591612,0.31835896,0.27425355,0.14999546,0.20357409,0.085526355,0.029852465,0.00938373,0.011483097,0.05193717,0.037334606,0.0053735296,0.007400367,0.015189398,0.018119741,0.018542387,0.0070413,0.0022657511,5.755661,22.271782,136.52249,100.39862,55.57345,97.11788,38.743633,51.39453,14.3146925,3.1727786,3.0132463,2.5844615,1.1280192,1.1360915,2.6150706,1.2082218,1.8786885,2.1808345,0.5231151,0.26128528,0.44092953,0.63295627,1.1953735,0.8654965,0.87428033,0.4554129,0.60186535,0.2253475,0.06592219,0.019786473,0.028587667,0.13686965,0.06995704,0.008702227,0.014421037,0.031174397,0.04891651,0.057645652,0.021063281,0.0055384208,0.38653696,0.22284596,0.17841852,0.15538958,0.20837654,0.23547888,0.28273284,0.29083708,0.39090592,0.45359674,0.46646735,0.44888756,0.3670639,0.2361859,0.22581063,0.15996528,0.2875653,0.2769571,0.28676552,0.25885904,0.3502098,0.39726162,0.38630098,0.37801775,DafneA
